2020-09-28 18:03:57,"@JooeySiiu @hau_hk The World should say no to #Tyranny!

.

Although facing the evil #Chinazi, #NationalSecurityLaw… https://t.co/utY9y3sVTf"
2020-09-28 18:03:50,"@StewartMcDonald @hau_hk @JooeySiiu The World should say no to #Tyranny!

.

Although facing the evil #Chinazi,… https://t.co/zU7643K4OD"
2020-09-28 18:03:39,@MichaelDanbyMP @hau_hk @washingtonpost @badiucao @nathanlawkc @SenatorWong @vanbadham @DrewPavlou @Freedland The W… https://t.co/uMYbuyoHPB
2020-09-28 18:03:19,"@EconomicTimes @hau_hk The World should say no to #Tyranny!

.

Although facing the evil #Chinazi,… https://t.co/7O2ppdMjG5"
2020-09-28 18:03:12,"@DiMartinoBooth @hau_hk The World should say no to #Tyranny!

.

Although facing the evil #Chinazi,… https://t.co/2e4ieEAdr9"
2020-09-28 18:03:05,"@tomgrundy @hau_hk @hkfp @rhodakykwan The World should say no to #Tyranny!

.

Although facing the evil #Chinazi,… https://t.co/0CK3MWKyWH"
2020-09-28 18:02:56,"@hkfp @hau_hk The World should say no to #Tyranny!

.

Although facing the evil #Chinazi, #NationalSecurityLaw &amp;… https://t.co/IuF9fRuiDC"
2020-09-28 17:59:12,"RT @PPPonGo: @TMclaughlin3 #HongKong is totally off.
No more #freedom in #HK now.
#HongKongers, even non-#HongKonger are not safe in #HongK…"
2020-09-28 17:57:01,RT @HelvetinPastori: Your daily reminder that the slogan on my mask could get me arrested in #HongKong. #FreeHongKong #NationalSecurityLaw…
2020-09-28 17:56:43,RT @HelvetinPastori: Your daily reminder that the slogan on my mask could get me arrested in #HongKong. #FreeHongKong #NationalSecurityLaw…
2020-09-28 17:49:43,RT @HelvetinPastori: Your daily reminder that the slogan on my mask could get me arrested in #HongKong. #FreeHongKong #NationalSecurityLaw…
2020-09-28 17:47:05,RT @HelvetinPastori: Your daily reminder that the slogan on my mask could get me arrested in #HongKong. #FreeHongKong #NationalSecurityLaw…
2020-09-28 17:41:24,@NST_Online As expected. #CCP and het puppet #HKGov won't waste any chance to suppress our freedoms. They weaponize… https://t.co/JLhIQO29bj
2020-09-28 17:37:51,"@TheEconomist @kerokero_HKer @1843mag @joshuawongcf #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give… https://t.co/WxYoFximbQ"
2020-09-28 17:37:38,"@washingtonpost @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big cr… https://t.co/AfnHWdT1xI"
2020-09-28 17:37:25,"@hrw @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big crisis, #HKer… https://t.co/UNdr04bFsC"
